순번,행정구역(구),행정구역(동),지번,교차로,구분,용도
14005,흥덕구,오송읍,332-2전,오송제2생명24번3,차량등,안전신호등
14006,흥덕구,오송읍,331-3전,오송제2생명24번3,보행등,안전신호등
14007,흥덕구,오송읍,331-3전,오송제2생명24번3,보행등,안전신호등
14008,흥덕구,오송읍,331-3전,오송제2생명24번3,보행등,안전신호등
14009,흥덕구,오송읍,331-3전,오송제2생명24번3,보행등,안전신호등
14010,흥덕구,오송읍,130-1답,오송제2생명25번4,보행등,일반신호등
14011,흥덕구,오송읍,130-1답,오송제2생명25번4,보행등,일반신호등
14012,흥덕구,오송읍,130-1답,오송제2생명25번4,보행등,일반신호등
14013,흥덕구,오송읍,130-1답,오송제2생명25번4,보행등,일반신호등
14014,흥덕구,오송읍,130-2답,오송제2생명25번4,보행등,일반신호등
14015,흥덕구,오송읍,130-2답,오송제2생명25번4,보행등,일반신호등
14016,흥덕구,오송읍,130-2답,오송제2생명25번4,보행등,일반신호등
14017,흥덕구,오송읍,130-2답,오송제2생명25번4,보행등,일반신호등
14018,흥덕구,오송읍,130-1답,오송제2생명25번4,차량등,일반신호등
14019,흥덕구,오송읍,130-2답,오송제2생명25번4,차량등,일반신호등
14020,흥덕구,오송읍,130-2답,오송제2생명25번4,차량등,일반신호등
14021,흥덕구,오송읍,130-1답,오송제2생명25번4,차량등,일반신호등
14022,흥덕구,오송읍,130-1답,오송제2생명25번4,차량등,일반신호등
14023,흥덕구,오송읍,130-1답,오송제2생명25번4,차량등,일반신호등
14024,흥덕구,오송읍,130-2답,오송제2생명25번4,차량등,일반신호등
14025,흥덕구,오송읍,130-2답,오송제2생명25번4,차량등,일반신호등
14026,흥덕구,오송읍,130-2답,오송제2생명25번4,차량등,일반신호등
14027,흥덕구,오송읍,130-2답,오송제2생명25번4,차량등,일반신호등
14028,흥덕구,오송읍,644구,오송제2생명26번4,보행등,일반신호등
14029,흥덕구,오송읍,644구,오송제2생명26번4,보행등,일반신호등
14030,흥덕구,오송읍,144-3답,오송제2생명26번4,보행등,일반신호등
14031,흥덕구,오송읍,144-2답,오송제2생명26번4,보행등,일반신호등
14032,흥덕구,오송읍,144-3답,오송제2생명26번4,보행등,일반신호등
14033,흥덕구,오송읍,144-3답,오송제2생명26번4,보행등,일반신호등
14034,흥덕구,오송읍,143-1답,오송제2생명26번4,보행등,일반신호등
14035,흥덕구,오송읍,143-2답,오송제2생명26번4,보행등,일반신호등
14036,흥덕구,오송읍,144-3답,오송제2생명26번4,차량등,일반신호등
14037,흥덕구,오송읍,644구,오송제2생명26번4,차량등,일반신호등
14038,흥덕구,오송읍,144-3답,오송제2생명26번4,차량등,일반신호등
14039,흥덕구,오송읍,143-1답,오송제2생명26번4,차량등,일반신호등
14040,흥덕구,오송읍,143-1답,오송제2생명26번4,차량등,일반신호등
14041,흥덕구,오송읍,144-3답,오송제2생명26번4,차량등,일반신호등
14042,흥덕구,오송읍,144-3답,오송제2생명26번4,차량등,일반신호등
14043,흥덕구,오송읍,144-3답,오송제2생명26번4,차량등,일반신호등
14044,흥덕구,오송읍,144-3답,오송제2생명26번4,차량등,일반신호등
14045,흥덕구,오송읍,144-3답,오송제2생명26번4,차량등,일반신호등
14046,흥덕구,오송읍,93-10전,,경보등,일반신호등
14047,흥덕구,오송읍,300-1 과,,경보등,일반신호등
14048,흥덕구,오송읍,93-10전,,경보등,일반신호등
14049,흥덕구,오송읍,300-1 과,,경보등,일반신호등
14050,흥덕구,오송읍,167-6전,,경보등,일반신호등
14051,흥덕구,오송읍,167-6전,,경보등,일반신호등
14052,흥덕구,오송읍,167-6전,,경보등,일반신호등
14053,흥덕구,오송읍,167-6전,,경보등,일반신호등
14054,흥덕구,오송읍,177-3답,,경보등,일반신호등
14055,흥덕구,오송읍,172-4답,,경보등,일반신호등
14056,흥덕구,오송읍,172-4답,,경보등,일반신호등
14057,흥덕구,오송읍,172-10답,,경보등,일반신호등
14058,흥덕구,오송읍,422-4전,,경보등,일반신호등
14059,흥덕구,오송읍,428전,,경보등,일반신호등
14060,흥덕구,오송읍,428전,,경보등,일반신호등
14061,흥덕구,오송읍,428전,,경보등,일반신호등
14062,흥덕구,오송읍,428전,,경보등,일반신호등
14063,흥덕구,오송읍,428전,,경보등,일반신호등
14064,흥덕구,오송읍,338-1답,,경보등,일반신호등
14065,흥덕구,오송읍,338-2구,,경보등,일반신호등
14066,흥덕구,오송읍,338-3 대,,경보등,일반신호등
14067,흥덕구,오송읍,338-3 대,,경보등,일반신호등
14068,흥덕구,오송읍,343-4답,,경보등,일반신호등
14069,흥덕구,오송읍,343-4답,,경보등,일반신호등
14070,흥덕구,오송읍,343-8 대,,경보등,일반신호등
14071,흥덕구,오송읍,343-8 대,,경보등,일반신호등
14072,흥덕구,오송읍,343-8 대,,경보등,일반신호등
14073,흥덕구,오송읍,141-1답,,경보등,일반신호등
14074,흥덕구,오송읍,141-2 과,,경보등,일반신호등
14075,흥덕구,오송읍,141-1답,,경보등,일반신호등
14076,흥덕구,오송읍,141-2 과,,경보등,일반신호등
14077,흥덕구,오송읍,141-2 과,,경보등,일반신호등
14078,흥덕구,오송읍,산27-1임,오송제2생명16번4,차량등,일반신호등
14079,흥덕구,오송읍,산27-1임,오송제2생명16번4,차량등,일반신호등
14080,흥덕구,오송읍,411전,오송제2생명16번4,차량등,일반신호등
14081,흥덕구,오송읍,411전,오송제2생명16번4,보행등,일반신호등
14082,흥덕구,오송읍,산27-1임,오송제2생명16번4,보행등,일반신호등
14083,흥덕구,오송읍,412-2전,오송제2생명16번4,보행등,일반신호등
14084,흥덕구,오송읍,413-2답,오송제2생명16번4,보행등,일반신호등
14085,흥덕구,오송읍,413-2답,오송제2생명16번4,차량등,일반신호등
14086,흥덕구,오송읍,412-2전,오송제2생명16번4,차량등,일반신호등
14087,흥덕구,오송읍,413-2답,오송제2생명16번4,차량등,일반신호등
14088,흥덕구,오송읍,산27-1임,오송제2생명16번4,보행등,일반신호등
14089,흥덕구,오송읍,산27-1임,오송제2생명16번4,차량등,일반신호등
14090,흥덕구,오송읍,413-1답,오송제2생명16번4,차량등,일반신호등
14091,흥덕구,오송읍,413-1답,오송제2생명16번4,보행등,일반신호등
14092,흥덕구,오송읍,219-6전,오송제2생명13번4,차량등,일반신호등
14093,흥덕구,오송읍,219-6전,오송제2생명13번4,차량등,일반신호등
14094,흥덕구,오송읍,219-6전,오송제2생명13번4,차량등,일반신호등
14095,흥덕구,오송읍,219-6전,오송제2생명13번4,보행등,일반신호등
14096,흥덕구,오송읍,219-6전,오송제2생명13번4,보행등,일반신호등
14097,흥덕구,오송읍,219-6전,오송제2생명13번4,차량등,일반신호등
14098,흥덕구,오송읍,210-1전,오송제2생명13번4,차량등,일반신호등
14099,흥덕구,오송읍,210-1전,오송제2생명13번4,차량등,일반신호등
14100,흥덕구,오송읍,210-1전,오송제2생명13번4,보행등,일반신호등
14101,흥덕구,오송읍,210-1전,오송제2생명13번4,보행등,일반신호등
14102,흥덕구,오송읍,320-16전,오송제2생명12번4,차량등,안전신호등
14103,흥덕구,오송읍,320-16전,오송제2생명12번4,차량등,안전신호등
14104,흥덕구,오송읍,320-16전,오송제2생명12번4,차량등,안전신호등
14105,흥덕구,오송읍,320-16전,오송제2생명12번4,보행등,안전신호등
14106,흥덕구,오송읍,320-4묘,오송제2생명12번4,보행등,안전신호등
14107,흥덕구,오송읍,37-12대,오송제2생명3번3,차량등,일반신호등
14108,흥덕구,오송읍,37-12대,오송제2생명3번3,차량등,일반신호등
14109,흥덕구,오송읍,37-15전,오송제2생명3번3,보행등,일반신호등
14110,흥덕구,오송읍,37-15전,오송제2생명3번3,차량등,일반신호등
14111,흥덕구,오송읍,37-15전,오송제2생명3번3,차량등,일반신호등
14112,흥덕구,오송읍,37-15전,오송제2생명3번3,차량등,일반신호등
14113,흥덕구,오송읍,37-15전,오송제2생명3번3,보행등,일반신호등
14114,흥덕구,오송읍,37-15전,오송제2생명3번3,보행등,일반신호등
14115,흥덕구,오송읍,산12임,오송제2생명3번3,차량등,일반신호등
14116,흥덕구,오송읍,산12임,오송제2생명3번3,차량등,일반신호등
14117,흥덕구,오송읍,산12임,오송제2생명3번3,보행등,일반신호등
14118,흥덕구,오송읍,산12임,오송제2생명3번3,보행등,일반신호등
14119,흥덕구,오송읍,34-12 과,오송제2생명3번3,차량등,일반신호등
14120,흥덕구,오송읍,산12임,오송제2생명3번3,차량등,일반신호등
14121,흥덕구,오송읍,34-12 과,오송제2생명3번3,보행등,일반신호등
14122,흥덕구,오송읍,61-15목,오송제2생명4번4,차량등,일반신호등
14123,흥덕구,오송읍,61-15목,오송제2생명4번4,차량등,일반신호등
14124,흥덕구,오송읍,61-15목,오송제2생명4번4,보행등,일반신호등
14125,흥덕구,오송읍,61-15목,오송제2생명4번4,보행등,일반신호등
14126,흥덕구,오송읍,61-15목,오송제2생명4번4,차량등,일반신호등
14127,흥덕구,오송읍,61-11전,오송제2생명4번4,차량등,일반신호등
14128,흥덕구,오송읍,61-12전,오송제2생명4번4,차량등,일반신호등
14129,흥덕구,오송읍,61-12전,오송제2생명4번4,차량등,일반신호등
14130,흥덕구,오송읍,61-11전,오송제2생명4번4,보행등,일반신호등
14131,흥덕구,오송읍,61-12전,오송제2생명4번4,보행등,일반신호등
14132,흥덕구,오송읍,133-8 대,오송제2생명5번4,차량등,일반신호등
14133,흥덕구,오송읍,133-8 대,오송제2생명5번4,차량등,일반신호등
14134,흥덕구,오송읍,133-2답,오송제2생명5번4,보행등,일반신호등
14135,흥덕구,오송읍,241-14대,오송제2생명7번4,차량등,일반신호등
14136,흥덕구,오송읍,241-9전,오송제2생명7번4,차량등,일반신호등
14137,흥덕구,오송읍,242-3 a,오송제2생명7번4,차량등,일반신호등
14138,흥덕구,오송읍,614-15도,오송제2생명7번4,차량등,일반신호등
14139,흥덕구,오송읍,241-11전,오송제2생명7번4,보행등,일반신호등
14140,흥덕구,오송읍,614-15도,오송제2생명7번4,보행등,일반신호등
14141,흥덕구,오송읍,275-1 수,오송제2생명7번4,보행등,일반신호등
14142,흥덕구,오송읍,242-3 a,오송제2생명7번4,보행등,일반신호등
14143,흥덕구,오송읍,241-11전,오송제2생명7번4,보행등,일반신호등
14144,흥덕구,오송읍,241-11전,오송제2생명7번4,차량등,일반신호등
14145,흥덕구,오송읍,241-11전,오송제2생명7번4,차량등,일반신호등
14146,흥덕구,오송읍,267-1답,오송제2생명8번4,보행등,일반신호등
14147,흥덕구,오송읍,267-1답,오송제2생명8번4,보행등,일반신호등
14148,흥덕구,오송읍,267-3답,오송제2생명8번4,보행등,일반신호등
14149,흥덕구,오송읍,267-3답,오송제2생명8번4,보행등,일반신호등
14150,흥덕구,오송읍,267-1답,오송제2생명8번4,차량등,일반신호등
14151,흥덕구,오송읍,267-2답,오송제2생명8번4,차량등,일반신호등
14152,흥덕구,오송읍,267-3답,오송제2생명8번4,차량등,일반신호등
14153,흥덕구,오송읍,267-2답,오송제2생명8번4,차량등,일반신호등
14154,흥덕구,오송읍,393-2 도,오송역주차장4,차량등,일반신호등
14155,흥덕구,오송읍,5-8 답,오송역주차장4,차량등,일반신호등
14156,흥덕구,오송읍,8-6 답,오송역3번출입구(단),차량등,일반신호등
14157,흥덕구,오송읍,8-11 답,오송역3번출입구(단),차량등,일반신호등
14158,흥덕구,오송읍,148-2답,오송역입구4,차량등,일반신호등
14159,흥덕구,송절동,348-7 답,테크노폴리스S-19,차량등,일반신호등
14160,흥덕구,송절동,348-7 답,테크노폴리스S-19,차량등,일반신호등
14161,흥덕구,송절동,348-7 답,테크노폴리스S-19,차량등,일반신호등
14162,흥덕구,송절동,348-3유,테크노폴리스S-19,차량등,일반신호등
14163,흥덕구,송절동,348-5 답,테크노폴리스S-19,차량등,일반신호등
14164,흥덕구,송절동,348-5 답,테크노폴리스S-19,차량등,일반신호등
14165,흥덕구,송절동,348-5 답,테크노폴리스S-19,보행등,일반신호등
14166,흥덕구,송절동,348-3유,테크노폴리스S-19,보행등,일반신호등
14167,흥덕구,화계동,162-1 전,화계동(단),보행등,일반신호등
14168,흥덕구,화계동,160-1 전,화계동(단),보행등,일반신호등
14169,흥덕구,화계동,163-1 전,화계동(단),차량등,일반신호등
14170,흥덕구,화계동,160-1 전,화계동(단),차량등,일반신호등
14171,흥덕구,화계동,160-1 전,화계동(단),차량등,일반신호등
14172,흥덕구,송절동,산 31-1 임,화계동(단),차량등,일반신호등
14173,흥덕구,송절동,산 31-1 임,화계동(단),차량등,일반신호등
14174,흥덕구,봉명동,2197도,봉명LG사원아파트(단),차량등,일반신호등
14175,흥덕구,봉명동,2197도,봉명LG사원아파트(단),차량등,일반신호등
14176,흥덕구,봉명동,2197도,봉명LG사원아파트(단),차량등,일반신호등
14177,흥덕구,봉명동,2197도,봉명LG사원아파트(단),차량등,일반신호등
14178,흥덕구,봉명동,2197도,봉명LG사원아파트(단),보행등,일반신호등
14179,흥덕구,봉명동,2197도,봉명LG사원아파트(단),보행등,일반신호등
14180,흥덕구,봉명동,2197도,봉명LG사원아파트(단),차량등,일반신호등
14181,흥덕구,봉명동,20-2도,오리온제과4,차량등,일반신호등
14182,흥덕구,봉명동,20-2도,오리온제과4,차량등,일반신호등
14183,흥덕구,봉명동,20-2도,오리온제과4,차량등,일반신호등
14184,흥덕구,봉명동,20-2도,오리온제과4,차량등,일반신호등
14185,흥덕구,봉명동,20-2도,오리온제과4,차량등,일반신호등
14186,흥덕구,봉명동,20-2도,오리온제과4,차량등,일반신호등
14187,흥덕구,봉명동,20-2도,오리온제과4,차량등,일반신호등
14188,흥덕구,봉명동,20-2도,오리온제과4,보행등,일반신호등
